Optimization Iteration:    202, Training Accuracy:  95.7%, Validation Accuracy:  74.7% 
Optimization Iteration:    203, Training Accuracy:  96.5%, Validation Accuracy:  74.1% 
Optimization Iteration:    204, Training Accuracy:  95.7%, Validation Accuracy:  73.1% 
Optimization Iteration:    205, Training Accuracy:  95.7%, Validation Accuracy:  72.3% 
Optimization Iteration:    206, Training Accuracy:  95.3%, Validation Accuracy:  72.3% 
Optimization Iteration:    207, Training Accuracy:  95.3%, Validation Accuracy:  73.9% 
Optimization Iteration:    208, Training Accuracy:  97.3%, Validation Accuracy:  75.4% 
Optimization Iteration:    209, Training Accuracy:  96.5%, Validation Accuracy:  75.4% 
Optimization Iteration:    210, Training Accuracy:  96.5%, Validation Accuracy:  74.9% 
Optimization Iteration:    211, Training Accuracy:  97.3%, Validation Accuracy:  73.9% 
Optimization Iteration:    212, Training Accuracy:  95.7%, Validation Accuracy:  73.1% 
Optimization Iteration:    213, Training Accuracy:  96.5%, Validation Accuracy:  72.7% 
Optimization Iteration:    214, Training Accuracy:  95.7%, Validation Accuracy:  73.1% 
Optimization Iteration:    215, Training Accuracy:  96.1%, Validation Accuracy:  73.1% 
Optimization Iteration:    216, Training Accuracy:  97.3%, Validation Accuracy:  74.1% 
Optimization Iteration:    217, Training Accuracy:  97.3%, Validation Accuracy:  73.3% 
Optimization Iteration:    218, Training Accuracy:  96.1%, Validation Accuracy:  74.7% 
Optimization Iteration:    219, Training Accuracy:  96.1%, Validation Accuracy:  75.2% 
Optimization Iteration:    220, Training Accuracy:  96.5%, Validation Accuracy:  75.2% 
Optimization Iteration:    221, Training Accuracy:  97.3%, Validation Accuracy:  74.1% 
Optimization Iteration:    222, Training Accuracy:  96.9%, Validation Accuracy:  74.1% 
Optimization Iteration:    223, Training Accuracy:  97.3%, Validation Accuracy:  73.9% 
Optimization Iteration:    224, Training Accuracy:  96.1%, Validation Accuracy:  74.7% 
Optimization Iteration:    225, Training Accuracy:  97.3%, Validation Accuracy:  75.2% 
Optimization Iteration:    226, Training Accuracy:  96.9%, Validation Accuracy:  75.2% 
Optimization Iteration:    227, Training Accuracy:  97.3%, Validation Accuracy:  74.5% 
Optimization Iteration:    228, Training Accuracy:  97.7%, Validation Accuracy:  73.5% 
Optimization Iteration:    229, Training Accuracy:  96.9%, Validation Accuracy:  73.3% 
Optimization Iteration:    230, Training Accuracy:  97.3%, Validation Accuracy:  73.9% 
Optimization Iteration:    231, Training Accuracy:  97.7%, Validation Accuracy:  73.7% 
Optimization Iteration:    232, Training Accuracy:  97.7%, Validation Accuracy:  73.3% 
Optimization Iteration:    233, Training Accuracy:  97.7%, Validation Accuracy:  73.1% 
Optimization Iteration:    234, Training Accuracy:  97.7%, Validation Accuracy:  72.5% 
Optimization Iteration:    235, Training Accuracy:  97.3%, Validation Accuracy:  73.1% 
Optimization Iteration:    236, Training Accuracy:  98.0%, Validation Accuracy:  73.5% 
Optimization Iteration:    237, Training Accuracy:  97.7%, Validation Accuracy:  74.9% 
Optimization Iteration:    238, Training Accuracy:  96.5%, Validation Accuracy:  75.6% 
Optimization Iteration:    239, Training Accuracy:  98.0%, Validation Accuracy:  74.9% 
Optimization Iteration:    240, Training Accuracy:  98.0%, Validation Accuracy:  73.3% 
Optimization Iteration:    241, Training Accuracy:  97.3%, Validation Accuracy:  72.3% 
Optimization Iteration:    242, Training Accuracy:  96.5%, Validation Accuracy:  72.5% 
Optimization Iteration:    243, Training Accuracy:  97.3%, Validation Accuracy:  72.7% 
Optimization Iteration:    244, Training Accuracy:  98.0%, Validation Accuracy:  74.3% 
Optimization Iteration:    245, Training Accuracy:  98.0%, Validation Accuracy:  75.8% 
Optimization Iteration:    246, Training Accuracy:  98.0%, Validation Accuracy:  76.6% 
Optimization Iteration:    247, Training Accuracy:  98.4%, Validation Accuracy:  73.9% 
Optimization Iteration:    248, Training Accuracy:  97.7%, Validation Accuracy:  73.5% 
Optimization Iteration:    249, Training Accuracy:  97.3%, Validation Accuracy:  71.5% 
Optimization Iteration:    250, Training Accuracy:  96.9%, Validation Accuracy:  72.5% 
Optimization Iteration:    251, Training Accuracy:  96.9%, Validation Accuracy:  73.3% 
Optimization Iteration:    252, Training Accuracy:  97.7%, Validation Accuracy:  75.6% 
Optimization Iteration:    253, Training Accuracy:  98.0%, Validation Accuracy:  76.0% 
Optimization Iteration:    254, Training Accuracy:  98.4%, Validation Accuracy:  74.5% 
Optimization Iteration:    255, Training Accuracy:  97.7%, Validation Accuracy:  73.7% 
Optimization Iteration:    256, Training Accuracy:  98.4%, Validation Accuracy:  72.1% 
Optimization Iteration:    257, Training Accuracy:  97.7%, Validation Accuracy:  71.7% 
Optimization Iteration:    258, Training Accuracy:  97.7%, Validation Accuracy:  72.9% 
Optimization Iteration:    259, Training Accuracy:  98.4%, Validation Accuracy:  73.1% 
Optimization Iteration:    260, Training Accuracy:  98.0%, Validation Accuracy:  74.7% 
Optimization Iteration:    261, Training Accuracy:  97.3%, Validation Accuracy:  77.0% 
Optimization Iteration:    262, Training Accuracy:  98.4%, Validation Accuracy:  76.8% 
Optimization Iteration:    263, Training Accuracy:  97.3%, Validation Accuracy:  75.6% 
Optimization Iteration:    264, Training Accuracy:  98.0%, Validation Accuracy:  72.7% 
Optimization Iteration:    265, Training Accuracy:  98.4%, Validation Accuracy:  71.1% 
Optimization Iteration:    266, Training Accuracy:  98.0%, Validation Accuracy:  72.3% 
Optimization Iteration:    267, Training Accuracy:  98.0%, Validation Accuracy:  73.3% 
Optimization Iteration:    268, Training Accuracy:  98.8%, Validation Accuracy:  73.7% 
Optimization Iteration:    269, Training Accuracy:  98.8%, Validation Accuracy:  73.7% 
Optimization Iteration:    270, Training Accuracy:  99.2%, Validation Accuracy:  73.9% 
Optimization Iteration:    271, Training Accuracy:  98.0%, Validation Accuracy:  74.3% 
Optimization Iteration:    272, Training Accuracy:  98.8%, Validation Accuracy:  72.5% 
Optimization Iteration:    273, Training Accuracy:  97.3%, Validation Accuracy:  71.9% 
Optimization Iteration:    274, Training Accuracy:  98.4%, Validation Accuracy:  72.5% 
Optimization Iteration:    275, Training Accuracy:  98.0%, Validation Accuracy:  74.3% 
Optimization Iteration:    276, Training Accuracy:  99.2%, Validation Accuracy:  74.5% 
Optimization Iteration:    277, Training Accuracy:  98.4%, Validation Accuracy:  74.7% 
Optimization Iteration:    278, Training Accuracy:  98.8%, Validation Accuracy:  74.3% 
Optimization Iteration:    279, Training Accuracy:  98.0%, Validation Accuracy:  74.3% 
Optimization Iteration:    280, Training Accuracy:  98.4%, Validation Accuracy:  73.1% 
Optimization Iteration:    281, Training Accuracy:  97.7%, Validation Accuracy:  71.9% 
Optimization Iteration:    282, Training Accuracy:  97.7%, Validation Accuracy:  71.3% 
Optimization Iteration:    283, Training Accuracy:  98.4%, Validation Accuracy:  72.5% 
Optimization Iteration:    284, Training Accuracy:  98.8%, Validation Accuracy:  73.9% 
Optimization Iteration:    285, Training Accuracy:  98.8%, Validation Accuracy:  75.8% 
Optimization Iteration:    286, Training Accuracy:  99.2%, Validation Accuracy:  76.4% 
Optimization Iteration:    287, Training Accuracy:  98.8%, Validation Accuracy:  75.4% 
Optimization Iteration:    288, Training Accuracy:  99.2%, Validation Accuracy:  72.7% 
Optimization Iteration:    289, Training Accuracy:  98.0%, Validation Accuracy:  71.7% 
Optimization Iteration:    290, Training Accuracy:  98.0%, Validation Accuracy:  71.7% 
Optimization Iteration:    291, Training Accuracy:  98.8%, Validation Accuracy:  72.5% 
Optimization Iteration:    292, Training Accuracy:  99.2%, Validation Accuracy:  73.5% 
Optimization Iteration:    293, Training Accuracy:  98.0%, Validation Accuracy:  76.2% 
Optimization Iteration:    294, Training Accuracy:  99.2%, Validation Accuracy:  76.6% 
Optimization Iteration:    295, Training Accuracy:  99.2%, Validation Accuracy:  74.1% 
Optimization Iteration:    296, Training Accuracy:  98.0%, Validation Accuracy:  72.3% 
Optimization Iteration:    297, Training Accuracy:  98.4%, Validation Accuracy:  71.9% 
Optimization Iteration:    298, Training Accuracy:  98.8%, Validation Accuracy:  71.7% 
Optimization Iteration:    299, Training Accuracy:  99.2%, Validation Accuracy:  72.3% 
Optimization Iteration:    300, Training Accuracy:  98.8%, Validation Accuracy:  72.7% 
Optimization Iteration:    301, Training Accuracy:  98.4%, Validation Accuracy:  72.7% 
Optimization Iteration:    302, Training Accuracy:  99.2%, Validation Accuracy:  73.3% 
